ORIGIN,DEST,PAYLOAD,DISTANCE,SEATS,PASSENGERS,DEPARTURES_PERFORMED,CARRIER_NAME,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,ORIGIN_NAME,DEST_NAME
DEN,BKG,7865356.0,665.0,36120.0,30172.0,262.0,['Frontier Airlines Inc.'],11292,10643,"Denver, CO: Denver International","Branson, MO: Branson Airport"
HOU,BKG,8889600.0,490.0,37013.0,28198.0,265.0,['Southwest Airlines Co.'],12191,10643,"Houston, TX: William P Hobby","Branson, MO: Branson Airport"
MCO,BKG,996800.0,890.0,4276.0,3813.0,32.0,['AirTran Airways Corporation' 'Southwest Airlines Co.'],13204,10643,"Orlando, FL: Orlando International","Branson, MO: Branson Airport"
MDW,BKG,15197600.0,466.0,63050.0,49304.0,442.0,['Southwest Airlines Co.'],13232,10643,"Chicago, IL: Chicago Midway International","Branson, MO: Branson Airport"
ATL,BKL,94130.0,564.0,344.0,0.0,2.0,['Delta Air Lines Inc.'],10397,10647,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Cleveland, OH: Burke Lakefront"
BED,BKL,95700.0,539.0,389.0,79.0,2.0,"['Swift Air, LLC' 'Miami Air International']",10540,10647,"Bedford, MA: Laurence G Hanscom Field","Cleveland, OH: Burke Lakefront"
BOS,BKL,52160.0,553.0,184.0,62.0,1.0,['Delta Air Lines Inc.'],10721,10647,"Boston, MA: Logan International","Cleveland, OH: Burke Lakefront"
CMH,BKL,40170.0,123.0,160.0,0.0,1.0,['Delta Air Lines Inc.'],11066,10647,"Columbus, OH: Port Columbus International","Cleveland, OH: Burke Lakefront"
CVG,BKL,40870.0,232.0,160.0,51.0,1.0,['Delta Air Lines Inc.'],11193,10647,"Cincinnati, OH: Cincinnati/Northern Kentucky International","Cleveland, OH: Burke Lakefront"
DTW,BKL,210690.0,99.0,763.0,89.0,4.0,"['Swift Air, LLC' 'Delta Air Lines Inc.']",11433,10647,"Detroit, MI: Detroit Metro Wayne County","Cleveland, OH: Burke Lakefront"
EWR,BKL,72166.0,396.0,308.0,59.0,2.0,['Miami Air International' 'United Air Lines Inc.'],11618,10647,"Newark, NJ: Newark Liberty International","Cleveland, OH: Burke Lakefront"
IAD,BKL,35470.0,285.0,138.0,54.0,1.0,['United Air Lines Inc.'],12264,10647,"Washington, DC: Washington Dulles International","Cleveland, OH: Burke Lakefront"
JFK,BKL,52360.0,417.0,184.0,0.0,1.0,['Delta Air Lines Inc.'],12478,10647,"New York, NY: John F. Kennedy International","Cleveland, OH: Burke Lakefront"
LGA,BKL,38879.0,410.0,150.0,49.0,1.0,['Delta Air Lines Inc.'],12953,10647,"New York, NY: LaGuardia","Cleveland, OH: Burke Lakefront"
MDW,BKL,35470.0,315.0,138.0,54.0,1.0,['United Air Lines Inc.'],13232,10647,"Chicago, IL: Chicago Midway International","Cleveland, OH: Burke Lakefront"
MIA,BKL,82260.0,1087.0,334.0,90.0,2.0,['Miami Air International' 'Delta Air Lines Inc.'],13303,10647,"Miami, FL: Miami International","Cleveland, OH: Burke Lakefront"
MKC,BKL,52460.0,701.0,184.0,57.0,1.0,['Delta Air Lines Inc.'],13341,10647,"Kansas City, MO: Charles B. Wheeler Downtown","Cleveland, OH: Burke Lakefront"
MKE,BKL,36674.0,334.0,68.0,42.0,1.0,"['Swift Air, LLC']",13342,10647,"Milwaukee, WI: General Mitchell International","Cleveland, OH: Burke Lakefront"
MSP,BKL,38879.0,627.0,150.0,50.0,1.0,['Delta Air Lines Inc.'],13487,10647,"Minneapolis, MN: Minneapolis-St Paul International","Cleveland, OH: Burke Lakefront"
MVY,BKL,3274.0,574.0,9.0,1.0,1.0,['Island Airlines LLC'],13541,10647,"Martha's Vineyard, MA: Martha's Vineyard Airport","Cleveland, OH: Burke Lakefront"
SDF,BKL,29700.0,316.0,154.0,0.0,1.0,['Miami Air International'],14730,10647,"Louisville, KY: Louisville International-Standiford Field","Cleveland, OH: Burke Lakefront"
SNA,BKL,50460.0,2042.0,184.0,60.0,1.0,['Delta Air Lines Inc.'],14908,10647,"Santa Ana, CA: John Wayne Airport-Orange County","Cleveland, OH: Burke Lakefront"
ATL,BMG,32870.0,399.0,149.0,0.0,1.0,['Delta Air Lines Inc.'],10397,10683,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Bloomington, IN: Monroe County"
BWI,BMG,40070.0,534.0,160.0,135.0,1.0,['Delta Air Lines Inc.'],10821,10683,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Bloomington, IN: Monroe County"
CID,BMG,42500.0,328.0,173.0,39.0,1.0,['Miami Air International'],11003,10683,"Cedar Rapids/Iowa City, IA: The Eastern Iowa","Bloomington, IN: Monroe County"
CLE,BMG,55000.0,296.0,223.0,109.0,2.0,['Pinnacle Airlines Inc.' 'Miami Air International'],11042,10683,"Cleveland, OH: Cleveland-Hopkins International","Bloomington, IN: Monroe County"
CMH,BMG,85000.0,207.0,346.0,73.0,2.0,['Miami Air International'],11066,10683,"Columbus, OH: Port Columbus International","Bloomington, IN: Monroe County"
CVG,BMG,40570.0,105.0,160.0,0.0,1.0,['Delta Air Lines Inc.'],11193,10683,"Cincinnati, OH: Cincinnati/Northern Kentucky International","Bloomington, IN: Monroe County"
DAY,BMG,34923.0,138.0,152.0,0.0,1.0,['Ameristar Air Cargo'],11267,10683,"Dayton, OH: James M Cox/Dayton International","Bloomington, IN: Monroe County"
DTW,BMG,25000.0,272.0,100.0,68.0,2.0,['Pinnacle Airlines Inc.'],11433,10683,"Detroit, MI: Detroit Metro Wayne County","Bloomington, IN: Monroe County"
EWR,BMG,42500.0,669.0,173.0,0.0,1.0,['Miami Air International'],11618,10683,"Newark, NJ: Newark Liberty International","Bloomington, IN: Monroe County"
GNV,BMG,69369.0,697.0,278.0,58.0,2.0,['Delta Air Lines Inc.' 'Ameristar Air Cargo'],11953,10683,"Gainesville, FL: Gainesville Regional","Bloomington, IN: Monroe County"
GRB,BMG,12500.0,377.0,50.0,0.0,1.0,['Pinnacle Airlines Inc.'],11977,10683,"Green Bay, WI: Austin Straubel International","Bloomington, IN: Monroe County"
IAD,BMG,90000.0,493.0,450.0,354.0,3.0,['Casino Express'],12264,10683,"Washington, DC: Washington Dulles International","Bloomington, IN: Monroe County"
LNK,BMG,25000.0,551.0,100.0,55.0,2.0,['Pinnacle Airlines Inc.'],13029,10683,"Lincoln, NE: Lincoln Airport","Bloomington, IN: Monroe County"
MSN,BMG,12500.0,310.0,50.0,35.0,1.0,['Pinnacle Airlines Inc.'],13485,10683,"Madison, WI: Dane County Regional-Truax Field","Bloomington, IN: Monroe County"
MSP,BMG,42374.0,521.0,162.0,0.0,1.0,['Sun Country Airlines d/b/a MN Airlines'],13487,10683,"Minneapolis, MN: Minneapolis-St Paul International","Bloomington, IN: Monroe County"
OMA,BMG,33977.0,512.0,126.0,0.0,1.0,['Sun Country Airlines d/b/a MN Airlines'],13871,10683,"Omaha, NE: Eppley Airfield","Bloomington, IN: Monroe County"
SCE,BMG,85000.0,480.0,346.0,40.0,2.0,['Miami Air International'],14711,10683,"State College, PA: University Park","Bloomington, IN: Monroe County"
TLH,BMG,44119.0,617.0,162.0,57.0,1.0,['Sun Country Airlines d/b/a MN Airlines'],15249,10683,"Tallahassee, FL: Tallahassee Regional","Bloomington, IN: Monroe County"
YIP,BMG,48100.0,268.0,173.0,0.0,2.0,['Miami Air International' 'USA Jet Airlines Inc.'],16091,10683,"Detroit, MI: Willow Run","Bloomington, IN: Monroe County"
ATL,BMI,21962983.0,533.0,86509.0,60719.0,964.0,"['Delta Air Lines Inc.' 'ExpressJet Airlines Inc.'
 'Pinnacle Airlines Inc.']",10397,10685,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Bloomington/Normal, IL: Central Illinois Regional"
CSG,BMI,29700.0,592.0,154.0,0.0,1.0,['Miami Air International'],11150,10685,"Columbus, GA: Columbus Airport","Bloomington/Normal, IL: Central Illinois Regional"
DEN,BMI,5699383.0,834.0,26085.0,23544.0,190.0,['Frontier Airlines Inc.' 'Republic Airlines'],11292,10685,"Denver, CO: Denver International","Bloomington/Normal, IL: Central Illinois Regional"
DFW,BMI,4708030.0,690.0,19123.0,16040.0,385.0,['American Eagle Airlines Inc.'],11298,10685,"Dallas/Fort Worth, TX: Dallas/Fort Worth International","Bloomington/Normal, IL: Central Illinois Regional"
DSM,BMI,52590.0,259.0,217.0,71.0,2.0,['Miami Air International' 'American Eagle Airlines Inc.'],11423,10685,"Des Moines, IA: Des Moines International","Bloomington/Normal, IL: Central Illinois Regional"
DTW,BMI,7322500.0,313.0,29194.0,20526.0,584.0,['Endeavor Air Inc.' 'ExpressJet Airlines Inc.' 'Pinnacle Airlines Inc.'],11433,10685,"Detroit, MI: Detroit Metro Wayne County","Bloomington/Normal, IL: Central Illinois Regional"
EVV,BMI,12350.0,184.0,50.0,41.0,1.0,['American Eagle Airlines Inc.'],11612,10685,"Evansville, IN: Evansville Regional","Bloomington/Normal, IL: Central Illinois Regional"
FAR,BMI,42500.0,595.0,173.0,124.0,1.0,['Miami Air International'],11637,10685,"Fargo, ND: Hector International","Bloomington/Normal, IL: Central Illinois Regional"
GTR,BMI,42500.0,485.0,173.0,0.0,1.0,['Miami Air International'],12007,10685,"Columbus, MS: Golden Triangle Regional","Bloomington/Normal, IL: Central Illinois Regional"
HSV,BMI,10090.0,420.0,44.0,31.0,1.0,['American Eagle Airlines Inc.'],12217,10685,"Huntsville, AL: Huntsville International-Carl T Jones Field","Bloomington/Normal, IL: Central Illinois Regional"
IAD,BMI,42500.0,619.0,173.0,0.0,1.0,['Miami Air International'],12264,10685,"Washington, DC: Washington Dulles International","Bloomington/Normal, IL: Central Illinois Regional"
ICT,BMI,42500.0,498.0,173.0,33.0,1.0,['Miami Air International'],12278,10685,"Wichita, KS: Wichita Mid-Continent","Bloomington/Normal, IL: Central Illinois Regional"
IND,BMI,30016.0,148.0,138.0,133.0,1.0,['Frontier Airlines Inc.'],12339,10685,"Indianapolis, IN: Indianapolis International","Bloomington/Normal, IL: Central Illinois Regional"
JFK,BMI,51202.0,796.0,230.0,63.0,2.0,['Miami Air International' 'Pinnacle Airlines Inc.'],12478,10685,"New York, NY: John F. Kennedy International","Bloomington/Normal, IL: Central Illinois Regional"
MCO,BMI,2761472.0,936.0,12696.0,11907.0,92.0,['Frontier Airlines Inc.'],13204,10685,"Orlando, FL: Orlando International","Bloomington/Normal, IL: Central Illinois Regional"
MFI,BMI,2000.0,294.0,8.0,2.0,1.0,['Avjet Corporation'],13260,10685,"Marshfield, WI: Marshfield Municipal","Bloomington/Normal, IL: Central Illinois Regional"
MIA,BMI,18500.0,1127.0,66.0,65.0,1.0,['Mesa Airlines Inc.'],13303,10685,"Miami, FL: Miami International","Bloomington/Normal, IL: Central Illinois Regional"
MLI,BMI,12350.0,107.0,50.0,42.0,1.0,['American Eagle Airlines Inc.'],13367,10685,"Moline, IL: Quad City International","Bloomington/Normal, IL: Central Illinois Regional"
MSN,BMI,12500.0,185.0,50.0,0.0,1.0,['Pinnacle Airlines Inc.'],13485,10685,"Madison, WI: Dane County Regional-Truax Field","Bloomington/Normal, IL: Central Illinois Regional"
MSP,BMI,4730504.0,375.0,18899.0,14762.0,377.0,['Pinnacle Airlines Inc.' 'Endeavor Air Inc.'],13487,10685,"Minneapolis, MN: Minneapolis-St Paul International","Bloomington/Normal, IL: Central Illinois Regional"
MSY,BMI,17610.0,727.0,66.0,63.0,1.0,"['GoJet Airlines, LLC d/b/a United Express']",13495,10685,"New Orleans, LA: Louis Armstrong New Orleans International","Bloomington/Normal, IL: Central Illinois Regional"
ORD,BMI,10232280.0,116.0,40260.0,27180.0,894.0,['American Eagle Airlines Inc.' 'Chautauqua Airlines Inc.'],13930,10685,"Chicago, IL: Chicago O'Hare International","Bloomington/Normal, IL: Central Illinois Regional"
PHL,BMI,46500.0,724.0,217.0,60.0,2.0,['Miami Air International' 'American Eagle Airlines Inc.'],14100,10685,"Philadelphia, PA: Philadelphia International","Bloomington/Normal, IL: Central Illinois Regional"
RFD,BMI,34000.0,119.0,166.0,2.0,1.0,['Allegiant Air'],14512,10685,"Rockford, IL: Chicago/Rockford International","Bloomington/Normal, IL: Central Illinois Regional"
RIC,BMI,12500.0,656.0,50.0,36.0,1.0,['Endeavor Air Inc.'],14524,10685,"Richmond, VA: Richmond International","Bloomington/Normal, IL: Central Illinois Regional"
SFB,BMI,3230000.0,917.0,15770.0,14221.0,95.0,['Allegiant Air'],14761,10685,"Sanford, FL: Orlando Sanford International","Bloomington/Normal, IL: Central Illinois Regional"
SGF,BMI,42500.0,328.0,173.0,38.0,1.0,['Miami Air International'],14783,10685,"Springfield, MO: Springfield-Branson National","Bloomington/Normal, IL: Central Illinois Regional"
SPI,BMI,0.0,59.0,0.0,0.0,0.0,['American Eagle Airlines Inc.'],14952,10685,"Springfield, IL: Abraham Lincoln Capital","Bloomington/Normal, IL: Central Illinois Regional"
STL,BMI,17610.0,142.0,66.0,17.0,1.0,"['GoJet Airlines, LLC d/b/a United Express']",15016,10685,"St. Louis, MO: Lambert-St. Louis International","Bloomington/Normal, IL: Central Illinois Regional"
YIP,BMI,21500.0,305.0,0.0,0.0,1.0,['USA Jet Airlines Inc.'],16091,10685,"Detroit, MI: Willow Run","Bloomington/Normal, IL: Central Illinois Regional"
YNG,BMI,42500.0,435.0,173.0,114.0,1.0,['Miami Air International'],16133,10685,"Youngstown/Warren, OH: Youngstown-Warren Regional","Bloomington/Normal, IL: Central Illinois Regional"
ATL,BQK,12504700.0,238.0,46403.0,29499.0,926.0,"['Miami Air International' 'Kalitta Charters II'
 'ExpressJet Airlines Inc.']",10397,10731,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Brunswick, GA: Brunswick Golden Isles"
BUR,BQK,3000.0,2147.0,12.0,0.0,1.0,['Avjet Corporation'],10800,10731,"Burbank, CA: Bob Hope","Brunswick, GA: Brunswick Golden Isles"
INT,BQK,42500.0,343.0,173.0,0.0,1.0,['Miami Air International'],12348,10731,"Winston-Salem, NC: Smith Reynolds","Brunswick, GA: Brunswick Golden Isles"
JAX,BQK,27000.0,54.0,100.0,0.0,2.0,['ExpressJet Airlines Inc.'],12451,10731,"Jacksonville, FL: Jacksonville International","Brunswick, GA: Brunswick Golden Isles"
ATL,BZN,2398111.0,1640.0,8953.0,8334.0,54.0,['Delta Air Lines Inc.'],10397,10849,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Bozeman, MT: Bozeman Yellowstone International"
BED,BZN,97676.0,1975.0,230.0,132.0,4.0,"['Delta Air Lines Inc.' 'Swift Air, LLC']",10540,10849,"Bedford, MA: Laurence G Hanscom Field","Bozeman, MT: Bozeman Yellowstone International"
BIL,BZN,86212.0,126.0,356.0,333.0,5.0,"['Compass Airlines' 'GoJet Airlines, LLC d/b/a United Express'
 'SkyWest Airlines Inc.' 'Federal Express Corporation'
 'Frontier Airlines Inc.']",10620,10849,"Billings, MT: Billings Logan International","Bozeman, MT: Bozeman Yellowstone International"
BOI,BZN,17800.0,293.0,76.0,75.0,1.0,['Horizon Air'],10713,10849,"Boise, ID: Boise Air Terminal","Bozeman, MT: Bozeman Yellowstone International"
BUR,BZN,5000.0,885.0,20.0,11.0,2.0,['Avjet Corporation'],10800,10849,"Burbank, CA: Bob Hope","Bozeman, MT: Bozeman Yellowstone International"
CDC,BZN,30016.0,566.0,138.0,116.0,1.0,['Frontier Airlines Inc.'],10918,10849,"Cedar City, UT: Cedar City Regional","Bozeman, MT: Bozeman Yellowstone International"
DAL,BZN,34000.0,1172.0,166.0,120.0,1.0,['Allegiant Air'],11259,10849,"Dallas, TX: Dallas Love Field","Bozeman, MT: Bozeman Yellowstone International"
DEN,BZN,34234752.0,524.0,138902.0,117106.0,1722.0,"['Frontier Airlines Inc.' 'United Air Lines Inc.' 'Republic Airlines'
 'SkyWest Airlines Inc.' 'GoJet Airlines, LLC d/b/a United Express']",11292,10849,"Denver, CO: Denver International","Bozeman, MT: Bozeman Yellowstone International"
EWR,BZN,1050343.0,1882.0,4260.0,3609.0,33.0,['Sun Country Airlines d/b/a MN Airlines' 'United Air Lines Inc.'],11618,10849,"Newark, NJ: Newark Liberty International","Bozeman, MT: Bozeman Yellowstone International"
FAR,BZN,13500.0,689.0,50.0,0.0,1.0,['SkyWest Airlines Inc.'],11637,10849,"Fargo, ND: Hector International","Bozeman, MT: Bozeman Yellowstone International"
FLG,BZN,36500.0,734.0,124.0,116.0,1.0,['US Airways Inc.'],11695,10849,"Flagstaff, AZ: Flagstaff Pulliam","Bozeman, MT: Bozeman Yellowstone International"
GEG,BZN,70046.0,329.0,278.0,176.0,3.0,['Delta Air Lines Inc.' 'Horizon Air'],11884,10849,"Spokane, WA: Spokane International","Bozeman, MT: Bozeman Yellowstone International"
GFK,BZN,34000.0,678.0,166.0,124.0,1.0,['Allegiant Air'],11898,10849,"Grand Forks, ND: Grand Forks International","Bozeman, MT: Bozeman Yellowstone International"
GTF,BZN,1715000.0,118.0,0.0,0.0,490.0,['Federal Express Corporation'],12003,10849,"Great Falls, MT: Great Falls International","Bozeman, MT: Bozeman Yellowstone International"
HLN,BZN,36886.0,70.0,126.0,118.0,3.0,['Compass Airlines' 'SkyWest Airlines Inc.' 'Federal Express Corporation'],12156,10849,"Helena, MT: Helena Regional","Bozeman, MT: Bozeman Yellowstone International"
HPN,BZN,97676.0,1894.0,230.0,120.0,4.0,"['Delta Air Lines Inc.' 'Swift Air, LLC']",12197,10849,"White Plains, NY: Westchester County","Bozeman, MT: Bozeman Yellowstone International"
LAS,BZN,3266000.0,701.0,15944.0,13231.0,97.0,['Avjet Corporation' 'Allegiant Air'],12889,10849,"Las Vegas, NV: McCarran International","Bozeman, MT: Bozeman Yellowstone International"
LAX,BZN,1201405.0,902.0,4498.0,4156.0,71.0,['SkyWest Airlines Inc.'],12892,10849,"Los Angeles, CA: Los Angeles International","Bozeman, MT: Bozeman Yellowstone International"
MSP,BZN,24850968.0,874.0,94924.0,83520.0,818.0,"['Delta Air Lines Inc.' 'Compass Airlines'
 'Sun Country Airlines d/b/a MN Airlines' 'SkyWest Airlines Inc.'
 'Endeavor Air Inc.']",13487,10849,"Minneapolis, MN: Minneapolis-St Paul International","Bozeman, MT: Bozeman Yellowstone International"
OAK,BZN,170000.0,796.0,830.0,686.0,5.0,['Allegiant Air'],13796,10849,"Oakland, CA: Metropolitan Oakland International","Bozeman, MT: Bozeman Yellowstone International"
ORD,BZN,9236040.0,1186.0,34602.0,31094.0,522.0,"['SkyWest Airlines Inc.' 'United Air Lines Inc.'
 'GoJet Airlines, LLC d/b/a United Express']",13930,10849,"Chicago, IL: Chicago O'Hare International","Bozeman, MT: Bozeman Yellowstone International"
PDX,BZN,1373170.0,554.0,5860.0,5441.0,76.0,['Delta Air Lines Inc.' 'Horizon Air'],14057,10849,"Portland, OR: Portland International","Bozeman, MT: Bozeman Yellowstone International"
RFD,BZN,32793.0,1123.0,136.0,129.0,1.0,['Vision Airlines'],14512,10849,"Rockford, IL: Chicago/Rockford International","Bozeman, MT: Bozeman Yellowstone International"
SEA,BZN,11801400.0,543.0,50388.0,42856.0,663.0,['Horizon Air'],14747,10849,"Seattle, WA: Seattle/Tacoma International","Bozeman, MT: Bozeman Yellowstone International"
SFO,BZN,2239190.0,807.0,8288.0,6843.0,160.0,['SkyWest Airlines Inc.'],14771,10849,"San Francisco, CA: San Francisco International","Bozeman, MT: Bozeman Yellowstone International"
SHV,BZN,34000.0,1303.0,166.0,125.0,1.0,['Allegiant Air'],14814,10849,"Shreveport, LA: Shreveport Regional","Bozeman, MT: Bozeman Yellowstone International"
SJC,BZN,2000.0,804.0,8.0,5.0,1.0,['Avjet Corporation'],14831,10849,"San Jose, CA: Norman Y. Mineta San Jose International","Bozeman, MT: Bozeman Yellowstone International"
SLC,BZN,21475424.0,347.0,81434.0,72680.0,1452.0,['SkyWest Airlines Inc.' 'Pinnacle Airlines Inc.'],14869,10849,"Salt Lake City, UT: Salt Lake City International","Bozeman, MT: Bozeman Yellowstone International"
SMF,BZN,34000.0,724.0,166.0,107.0,1.0,['Allegiant Air'],14893,10849,"Sacramento, CA: Sacramento International","Bozeman, MT: Bozeman Yellowstone International"
ATL,CHO,12881220.0,457.0,47795.0,40902.0,943.0,['Delta Air Lines Inc.' 'ExpressJet Airlines Inc.'],10397,10990,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Charlottesville, VA: Charlottesville Albemarle"
BED,CHO,37500.0,482.0,150.0,82.0,3.0,['Pinnacle Airlines Inc.'],10540,10990,"Bedford, MA: Laurence G Hanscom Field","Charlottesville, VA: Charlottesville Albemarle"
BHM,CHO,12240.0,562.0,50.0,39.0,1.0,['PSA Airlines Inc.'],10599,10990,"Birmingham, AL: Birmingham-Shuttlesworth International","Charlottesville, VA: Charlottesville Albemarle"
CAK,CHO,12240.0,249.0,50.0,47.0,1.0,['PSA Airlines Inc.'],10874,10990,"Akron, OH: Akron-Canton Regional","Charlottesville, VA: Charlottesville Albemarle"
CHA,CHO,24480.0,432.0,100.0,44.0,2.0,['PSA Airlines Inc.'],10980,10990,"Chattanooga, TN: Lovell Field","Charlottesville, VA: Charlottesville Albemarle"
CHS,CHO,42500.0,372.0,173.0,91.0,1.0,['Miami Air International'],10994,10990,"Charleston, SC: Charleston AFB/International","Charlottesville, VA: Charlottesville Albemarle"
CLT,CHO,26560780.0,245.0,102194.0,80535.0,2177.0,['PSA Airlines Inc.' 'Air Wisconsin Airlines Corp' 'Piedmont Airlines'],11057,10990,"Charlotte, NC: Charlotte Douglas International","Charlottesville, VA: Charlottesville Albemarle"
CMH,CHO,29700.0,271.0,154.0,0.0,1.0,['Miami Air International'],11066,10990,"Columbus, OH: Port Columbus International","Charlottesville, VA: Charlottesville Albemarle"
